index,barkbands_crest,barkbands_flatness_db,barkbands_kurtosis,barkbands_skewness,barkbands_spread,dissonance,erbbands_crest,erbbands_kurtosis,erbbands_skewness,erbbands_spread,hfc,melbands_crest,melbands_flatness_db,melbands_kurtosis,melbands_skewness,melbands_spread,pitch_salience,silence_rate_30dB,silence_rate_60dB,spectral_centroid,spectral_complexity,spectral_decrease,spectral_energy,spectral_energyband_high,spectral_energyband_low,spectral_energyband_middle_high,spectral_energyband_middle_low,spectral_entropy,spectral_flux,spectral_kurtosis,spectral_rms,spectral_rolloff,spectral_skewness,spectral_spread,spectral_strongpeak,track_id,zerocrossingrate,label
0,13.3218669891,0.198664024472,22.8028640747,2.87206149101,19.7146186829,0.438999652863,10.61693573,3.25775909424,0.804494261742,48.3967094421,19.1834278107,18.3777256012,0.289714813232,57.4597625732,4.29518079758,18.4065055847,0.455270141363,0.907131314278,0.213939800858,1069.04162598,9.1431016922,-1.00493835475e-08,0.039668649435,0.00119656103197,0.027651226148,0.00314463232644,0.00808612909168,7.27851486206,0.096865400672,5.89798974991,0.00487839477137,1395.78564453,1.82309818268,6099545.5,0.594626784325,TRANLAO128F149F078,0.0583065599203,notangry
1,9.77260494232,0.161963015795,1.90237784386,1.05513131618,17.0138111115,0.457138806581,9.72711658478,0.567716956139,0.273593068123,24.8105335236,12.3047103882,12.7284069061,0.234473317862,4.94228601456,1.7046931982,23.640045166,0.554147064686,0.974443495274,0.229603931308,982.901062012,15.1477880478,-6.70741817643e-09,0.0264314450324,5.94099874434e-05,0.00965834129602,0.00459940405563,0.0128444898874,7.17837810516,0.0504644475877,10.8623428345,0.00429557077587,1547.1229248,2.31816744804,2815241.5,0.900577306747,TRARQGC128F425E9B9,0.0525937192142,notangry
2,10.9662799835,0.161700174212,8.16097354889,2.07783508301,18.4915599823,0.453014135361,9.90756988525,0.729166924953,0.475001692772,39.4845581055,23.9422302246,14.1887559891,0.249847218394,19.4434375763,3.13346791267,14.9032115936,0.494101047516,0.999879181385,0.0587240196764,1013.92626953,18.6597385406,-1.1501362529e-08,0.0455803461373,0.00119534111582,0.0179104078561,0.00399196194485,0.0235798005015,7.32792806625,0.0696638822556,6.70387935638,0.00637614121661,1001.12609863,1.85678017139,4794130.0,0.993690788746,TRATOYT12903CEA585,0.0468611344695,notangry
3,9.22202301025,0.138895317912,3.54890298843,1.29277956486,26.3467330933,0.463476717472,8.2276763916,0.575263738632,-0.00114567833953,39.5760154724,22.160861969,13.4329919815,0.193684726954,11.3569164276,2.47869634628,28.1941509247,0.548021972179,1.0,0.0894292369485,1588.69360352,21.8530883789,-6.33801944261e-09,0.0259311553091,0.000721013057046,0.00892790779471,0.00645961472765,0.0115337055176,7.49270868301,0.0707127153873,5.90252161026,0.00464827008545,1828.13671875,1.62152695656,4541965.0,0.976440668106,TRAWWQR128F9342954,0.0685276314616,notangry
4,12.1642780304,0.22516644001,23.3361186981,3.08916139603,6.67881727219,0.428975731134,10.0575304031,5.09773206711,1.46426725388,26.5063648224,30.7690029144,16.2931652069,0.346241861582,30.3190822601,3.29917860031,5.75564289093,0.576965272427,0.918082892895,0.0406721420586,457.047973633,10.4122591019,-9.47307210453e-09,0.0385443083942,0.000119693388115,0.023198120296,0.00107009022031,0.0169674288481,6.68934440613,0.071727283299,15.5722265244,0.00547466706485,626.306091309,2.96770977974,3475455.5,0.568998873234,TRBJNQN128F423EADE,0.083605363965,notangry
5,13.387922287,0.239179819822,12.6890287399,2.04777765274,12.6666555405,0.414239734411,14.5872402191,5.69191932678,1.12887537479,27.7123088837,8.26522922516,16.8361740112,0.308056801558,18.4654464722,2.62479019165,14.5662555695,0.441960334778,0.972940087318,0.286105185747,948.663879395,8.07099437714,-5.25508436766e-09,0.0205835588276,0.000120444958156,0.00855551846325,0.00156405055895,0.0106709618121,6.54487609863,0.0418055467308,13.726849556,0.00358551554382,966.443664551,2.30634522438,3230467.25,0.859923899174,TRBWMQT128F931A65F,0.0387167409062,notangry
6,12.1159648895,0.230033487082,16.856300354,2.68460869789,8.39407348633,0.41524258256,10.9605951309,4.09290599823,1.50188350677,25.6594486237,11.5670986176,14.767621994,0.328410506248,23.1408863068,2.95806193352,9.33119106293,0.573705136776,0.983954370022,0.0851711034775,642.620300293,9.62053203583,-6.87230361507e-09,0.0269868187606,0.000504094467033,0.00839080940932,0.00113219139166,0.0187470447272,6.52762079239,0.0539767704904,17.1166152954,0.00463077053428,830.799377441,3.01418924332,4119060.0,0.813516139984,TRCLTMT128F423EF98,0.0346530415118,notangry
7,15.1953802109,0.257182329893,45.1944503784,4.1105222702,9.94704341888,0.40434896946,12.9139175415,12.6519880295,2.07262134552,33.9951438904,5.40516233444,21.5446548462,0.372575908899,69.7447891235,4.51150178909,6.49332284927,0.405126720667,0.9495485425,0.374383330345,730.328796387,3.97412276268,-6.740056957e-09,0.0259287804365,4.49182989541e-05,0.0133858369663,0.000302415632177,0.0126672806218,6.68181037903,0.0384532138705,8.93533420563,0.00366747542284,450.772491455,2.45663118362,6606751.5,0.533934950829,TRCVAAD128F4236837,0.0380410775542,notangry
8,8.81319713593,0.13495118916,3.58754920959,1.46842253208,24.6383361816,0.465128690004,8.11408996582,0.223831057549,0.277915865183,44.7353210449,24.4256439209,12.8104124069,0.17803029716,12.0591669083,2.62192440033,25.9498176575,0.611099183559,0.999808549881,0.0562787130475,1364.01464844,20.2786178589,-6.90122581304e-09,0.0282623209059,0.00148116901983,0.00828822981566,0.00522683467716,0.0142963826656,7.65981960297,0.0845837816596,4.99040555954,0.00483064679429,1649.74133301,1.47718727589,4917809.5,1.00514996052,TRDBYFU128F9326CD6,0.0699609145522,notangry
9,11.0428552628,0.238425239921,3.43932747841,0.531318068504,8.12199878693,0.425941824913,12.5811605453,2.95728468895,0.69990247488,12.0823802948,16.8856506348,12.3463544846,0.297166407108,4.6531829834,0.751470386982,13.3279752731,0.547892451286,0.987806022167,0.0699990689754,918.955505371,14.0145206451,-5.2468513978e-09,0.0213343333453,0.000168117709109,0.000252341589658,0.00646127061918,0.0145353125408,6.452688694,0.0557696074247,31.5281963348,0.00413893396035,1157.03186035,3.65796613693,2024628.25,2.10574913025,TRDQSGL128F42B9451,0.0423458889127,notangry
