index,barkbands_crest,barkbands_flatness_db,barkbands_kurtosis,barkbands_skewness,barkbands_spread,dissonance,erbbands_crest,erbbands_kurtosis,erbbands_skewness,erbbands_spread,hfc,melbands_crest,melbands_flatness_db,melbands_kurtosis,melbands_skewness,melbands_spread,pitch_salience,silence_rate_30dB,silence_rate_60dB,spectral_centroid,spectral_complexity,spectral_decrease,spectral_energy,spectral_energyband_high,spectral_energyband_low,spectral_energyband_middle_high,spectral_energyband_middle_low,spectral_entropy,spectral_flux,spectral_kurtosis,spectral_rms,spectral_rolloff,spectral_skewness,spectral_spread,spectral_strongpeak,track_id,zerocrossingrate,label
0,11.2225875854,0.134089753032,6.04556751251,1.54340851307,19.7317066193,0.460017442703,8.7242565155,1.01569736004,0.385854661465,30.4599266052,21.1303882599,14.7795696259,0.206593185663,13.118437767,2.32519578934,22.8435726166,0.507220566273,0.997839391232,0.0694994628429,1258.11914063,18.1292762756,-7.72803154803e-09,0.0310839097947,0.000665618805215,0.0126997977495,0.00696520414203,0.0112972985953,7.54044866562,0.0753496810794,5.69141483307,0.00503634521738,1311.27575684,1.86282491684,4714427.5,1.03485238552,TRADLES12903CF2DEE,0.0538041852415,notcalm
1,9.25127983093,0.119328767061,5.42427110672,1.49941313267,28.9348182678,0.473473519087,8.88129997253,0.275229722261,0.0928638800979,41.977355957,29.685962677,14.5820865631,0.18469825387,18.0077285767,2.84015989304,30.1512794495,0.523706674576,0.999880671501,0.0585988797247,1775.60083008,26.2082595825,-7.90276288853e-09,0.0325193703175,0.00160685193259,0.0140061685815,0.00753777381033,0.0105850417167,7.7328004837,0.0935146361589,3.55642843246,0.00535048684105,1928.66271973,1.23948788643,4616504.0,0.970745563507,TRAEIKW128F1456B1A,0.0705434381962,notcalm
2,12.7764463425,0.194995641708,25.0990886688,2.98959732056,17.2073841095,0.453610599041,10.6483669281,4.33449888229,0.800930261612,29.3387355804,71.541847229,18.8725395203,0.296853899956,31.7912788391,3.37890028954,13.233959198,0.495937824249,0.918347358704,0.228836238384,932.821655273,9.74453353882,-6.66019239759e-09,0.0316260941327,0.000592219235841,0.013895300217,0.00182483706158,0.0106197018176,7.14076805115,0.0949279889464,16.7627315521,0.00423895707354,5840.42578125,2.85814857483,4072487.0,3.85735702515,TRAEISR128F422BC03,0.171976983547,notcalm
3,16.7087650299,0.238849043846,31.1122074127,4.18094682693,7.88421726227,0.417147666216,12.7692079544,4.89397668839,1.76677513123,30.2356071472,8.9708108902,17.3106269836,0.323130100965,49.7462921143,4.82229375839,6.95412826538,0.494562089443,0.99863833189,0.0871459692717,518.066467285,7.09558820724,-4.87604800981e-09,0.0192170031369,0.000310552539304,0.00124791846611,0.000841064495035,0.0173121076077,6.45758533478,0.0510409735143,12.1850090027,0.00385541864671,748.785461426,2.45258188248,4044065.75,0.885877728462,TRAOFUT12903CEFFC7,0.0329678952694,notcalm
4,11.1078090668,0.192317157984,6.61698627472,1.57674348354,13.6283731461,0.423680990934,11.4905824661,2.06678581238,0.822652041912,25.9404964447,14.8296794891,14.3011388779,0.257149368525,12.3848524094,2.04274368286,16.0430374146,0.518854022026,0.994867384434,0.234388366342,1050.21130371,14.1454238892,-5.73463942999e-09,0.0229889117181,0.00044313762919,0.00699068699032,0.00425045983866,0.0120683340356,6.93699789047,0.0595168359578,14.8651075363,0.00403023930266,1200.20605469,2.41204953194,3770297.0,1.14619398117,TRATPSI128F92CBC4A,0.0477380901575,notcalm
5,8.22691440582,0.140700012445,2.0258641243,1.08113801479,23.7175235748,0.46413692832,8.49876976013,0.418074071407,-0.192060932517,31.5872116089,22.299079895,13.8848466873,0.196327060461,7.81860923767,2.09807133675,29.5033760071,0.521775126457,1.0,0.0278850998729,1374.93920898,21.8895511627,-5.94415894284e-09,0.0244571901858,0.000627230678219,0.00856754649431,0.00833136308938,0.00863223616034,7.44724941254,0.0695930942893,5.80610275269,0.0045956321992,1660.76208496,1.64681363106,3817739.0,0.850467741489,TRAYQOH12903CD6F2E,0.0588288679719,notcalm
6,12.4627161026,0.175051003695,45.2641716003,3.18468356133,44.4612197876,0.470592230558,10.5988292694,3.27366900444,0.236262843013,25.8303623199,188.575653076,18.7516212463,0.279622972012,46.7838478088,3.19546747208,21.1292476654,0.479425281286,0.992663681507,0.146882072091,1092.84838867,14.3153829575,-2.43023601243e-09,0.0262766424567,0.00172734842636,0.00519818207249,0.00591552630067,0.00663465866819,7.42004871368,0.0791925340891,23.2585926056,0.00439025368541,18982.7304688,3.60289788246,4518267.0,5.46148443222,TRBFLBD128F932718F,0.347630441189,notcalm
7,16.6487312317,0.2378590554,25.8085327148,3.20027112961,13.855474472,0.432707488537,11.0907201767,2.84334206581,0.546635627747,38.7217407227,21.4081096649,20.3657054901,0.330900728703,46.5784263611,4.43350696564,12.9591369629,0.399861425161,0.860988855362,0.0913797542453,987.236328125,12.9949092865,-1.6190247365e-08,0.063047491014,0.00129913946148,0.0474480725825,0.00328321312554,0.0126517890021,7.1037068367,0.100419394672,9.713514328,0.00718067958951,870.52746582,2.16185426712,4627419.5,0.705830812454,TRBMNFK12903CE84C9,0.0351172760129,notcalm
8,11.3336353302,0.13848695159,6.31242275238,1.88510763645,37.9291114807,0.490271091461,8.51961231232,1.35488915443,-0.96865516901,50.069858551,34.4794845581,19.2068862915,0.200534835458,31.019657135,4.37488603592,28.8882770538,0.476946026087,0.999840259552,0.00295550771989,2084.45922852,30.9131717682,-1.00866639485e-08,0.041196629405,0.00227436656132,0.0269610788673,0.00605740118772,0.00735897617415,7.87519216537,0.106332279742,3.03631615639,0.00616176286712,1978.13671875,1.17070531845,4785812.5,0.453897386789,TRBVNAD12903D1053A,0.0746613964438,notcalm
9,13.3602781296,0.204327046871,21.2009487152,2.70642495155,15.5944824219,0.432536572218,12.1997184753,4.78456354141,0.95039498806,33.5335693359,17.3201675415,16.8859863281,0.299772530794,39.5923271179,3.57641339302,14.7951898575,0.453091621399,0.95502603054,0.127789899707,864.695556641,11.6576604843,-9.55412993164e-09,0.0376303084195,0.000597984762862,0.0220379009843,0.00482000876218,0.012756107375,7.08002328873,0.0937409028411,9.53068065643,0.00534971384332,943.893920898,2.3030257225,5350550.5,0.779655635357,TRBXTLM128F428B7D6,0.0437293983996,notcalm
10,9.23903942108,0.127701297402,19.8998394012,2.23205852509,37.6181373596,0.476651638746,7.63671302795,0.851916968822,0.106387317181,29.322473526,309.867858887,15.1164770126,0.234423652291,17.2287445068,2.45344805717,22.3185501099,0.571621656418,0.966717898846,0.0286738350987,1257.71435547,28.4415435791,-8.31353208497e-09,0.0594831258059,0.00146943470463,0.0215047691017,0.00896101817489,0.0154930911958,7.62126016617,0.133554071188,19.6032085419,0.00735518429428,17754.7050781,2.92049574852,4238870.0,5.54153060913,TRBYYKZ128F426266D,0.323486119509,notcalm
11,12.0654630661,0.213927000761,15.0589294434,2.80508971214,13.3715047836,0.451078742743,10.421339035,1.85978007317,0.832133293152,41.581741333,9.88519382477,17.0287532806,0.311558842659,36.3249778748,4.11249732971,12.1222248077,0.502745687962,0.971058726311,0.149468794465,821.031677246,7.91329813004,-5.40075451028e-09,0.0212802980095,0.000474320811918,0.00954159907997,0.00124146975577,0.0108443945646,6.9523062706,0.0450793392956,10.5051488876,0.00386846694164,820.492492676,2.09392380714,4152802.75,0.656322777271,TRBZVIO12903CEFFCE,0.0384477525949,notcalm
12,12.3984689713,0.131556779146,5.54944515228,1.56659007072,28.6329746246,0.48127579689,8.41016769409,1.52518522739,-0.278282552958,35.848777771,28.8126926422,17.6943473816,0.20185688138,18740662.0,87.1384811401,26.4545078278,0.476070791483,0.970834553242,0.0616036206484,1830.61828613,27.5569343567,-1.06393551746e-08,0.0427688360214,0.00159052282106,0.0267073903233,0.00854816008359,0.00678821653128,7.86949253082,0.110160246491,4.47214174271,0.00597291486338,1595.71325684,1.41501104832,4560407.5,0.654134511948,TRCBQVG128F42A2E75,0.0640502423048,notcalm
